,RXCUI,NAME
5516,798224,Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine
5517,901624,Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine
5518,798230,Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine
5519,901631,Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine
5520,1008803,Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine
5521,798226,Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine
5522,798228,Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine
5523,901620,Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine
5524,216071,NF
5525,798220,Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine
5526,901628,Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine
5527,311213,NF
5528,2107060,magnesium sulfate
5529,476506,NF
5530,860996,NF
5531,1807888,metformin
5532,541765,NF
5533,2117610,calcium gluconate
5534,197730,furosemide
5535,82088,Plantago seed
5536,1657068,bevacizumab
5537,311510,menthol
5538,311502,menthol
5539,313777,ziprasidone
5540,312837,rizatriptan
5541,895996,fluticasone
5542,859979,asenapine
5543,1373327,amylase
5544,209387,acetaminophen
5545,855875,phenytoin
5546,897618,verapamil
5547,202525,nitroglycerin
5548,855336,warfarin
5549,308459,azithromycin
5550,545236,gentamicin
5551,1659814,aripiprazole
5552,992432,promethazine
5553,403922,estradiol
5554,1236666,Bifidobacterium animalis
5555,313996,gentamicin
5556,34552,pramoxine
5557,219427,NF
5558,1291376,hydrocortisone
5559,260321,NF
5560,209859,NF
5561,57555,pramoxine
5562,1291380,NF
5563,583084,glycerin
5564,207634,diazoxide
5565,238159,acetaminophen
5566,197853,ketoconazole
5567,1235249,lurasidone
5568,892244,nicotine
5569,1190433,glycerin
5570,1992281,clobetasol
5571,994521,orphenadrine
5572,1604544,insulin glargine
5573,1721619,emtricitabine
5574,1000114,medroxyprogesterone
5575,584414,nystatin
5576,904447,alendronate
5577,199397,NF
5578,617273,NF
5579,705909,mineral oil
5580,1738807,paroxetine
5581,1007538,lactate
5582,29561,meropenem
5583,1249118,calamine
5584,1795477,glucose
5585,1249122,NF
5586,1795481,glucose
5587,341018,anidulafungin
5588,1921775,menthol
5589,309057,NF
5590,106212,calamine
5591,311549,NF
5592,1804743,anidulafungin
5593,1722934,meropenem
5594,4457,flumazenil
5595,1718600,NF
5596,1795480,glucose
5597,617754,NF
5598,199845,NF
5599,311508,menthol
5600,1536680,aspirin
5601,731541,penicillin G
5602,1551306,dulaglutide
5603,1086786,vilazodone
5604,197512,ciprofloxacin
5605,863599,oxybutynin
5606,882504,diphenhydramine
5607,1085633,triamcinolone
5608,310402,NF
5609,746788,NF
5610,896028,NF
5611,746766,NF
5612,198238,sulindac
5613,199890,topiramate
5614,1115464,leuprolide
5615,105641,goserelin
5616,581662,ethanol
5617,847199,insulin isophane
5618,213621,bacitracin
5619,1250685,loperamide
5620,1092351,acetaminophen
5621,1429367,lenalidomide
5622,847741,lopinavir
5623,1546888,lamivudine
5624,1660194,daclatasvir
5625,1484916,sofosbuvir
5626,1087406,copper sulfate
5627,211148,albendazole
5628,884709,estradiol
5629,351107,olanzapine
5630,282557,NF
5631,1086776,vilazodone
5632,897666,verapamil
5633,1867547,potassium chloride
5634,1659283,ceftazidime
5635,1007589,"diphtheria toxoid vaccine, inactivated"
5636,896027,fluticasone
5637,153008,ibuprofen
5638,794641,lubiprostone
5639,1099288,desipramine
5640,1547575,suvorexant
5641,311194,isosorbide dinitrate
5642,860737,ranolazine
5643,210007,aluminum hydroxide
5644,283083,menthol
5645,313159,sumatriptan
5646,404280,polysaccharide iron complex
5647,198436,acetaminophen
5648,847416,NF
5649,1298299,NF
5650,282610,NF
5651,1087620,thiamine
5652,660890,sevelamer
5653,62400,pantothenate
5654,214824,sevelamer
5655,312852,NF
5656,1734084,ropivacaine
5657,905177,NF
5658,1292462,NF
5659,6130,ketamine
5660,1009341,bimatoprost
5661,754766,metronidazole
5662,861844,NF
5663,992184,methenamine
5664,10878,trypan blue
5665,724160,methyl salicylate
5666,541892,amphetamine
5667,541878,amphetamine
5668,1101778,potassium phosphate
5669,430902,baclofen
5670,727539,pegfilgrastim
5671,312199,paclitaxel
5672,1651275,olodaterol
5673,1191341,glycerin
5674,798928,acetaminophen
5675,1362139,ziprasidone
5676,284925,ziprasidone
5677,1294533,ziprasidone
5678,1998771,beclomethasone
5679,1090923,NF
5680,1090926,NF
5681,995220,NF
5682,2049278,pimavanserin
5683,832891,NF
5684,1600776,carbidopa
5685,312849,ropinirole
5686,1924315,raltegravir
5687,1020479,diphenhydramine
5688,205121,mineral oil
5689,1010606,buprenorphine
5690,991446,NF
5691,1010604,buprenorphine
5692,310358,NF
5693,404980,sodium fluoride
5694,352364,buprenorphine
5695,37852,NF
5696,352990,buprenorphine
5697,991441,NF
5698,835840,testosterone
5699,630196,sodium fluoride
5700,831715,NF
5701,313034,NF
5702,1819,buprenorphine
5703,314265,NF
5704,835827,testosterone
5705,857183,fosinopril
5706,836270,folic acid
5707,352125,pantoprazole
5708,198473,aspirin
5709,1191508,bupivacaine
5710,1665685,meperidine
5711,701712,theophylline
5712,213068,ropinirole
5713,312641,progesterone
5714,1724481,thyroid (USP)
5715,1673280,aripiprazole lauroxil
5716,1876916,deutetrabenazine
5717,1435174,ferric carboxymaltose
5718,855306,warfarin
5719,311759,montelukast
5720,1602120,linagliptin
5721,849599,certolizumab pegol
5722,1790644,formoterol
5723,861736,glipizide
5724,197407,betamethasone
5725,1721685,epoetin alfa
5726,1737451,pamidronate
5727,308866,salmon calcitonin
5728,210665,calcium polycarbophil
5729,197614,NF
5730,314067,NF
5731,197,acetylcysteine
5732,7276,tobramycin
5733,731533,ibuprofen
5734,1791567,oxycodone
5735,1291286,melatonin
5736,485246,azacitidine
5737,1251,azacitidine
5738,1919083,midostaurin
5739,1919088,midostaurin
5740,1919094,midostaurin
5741,1368932,riboflavin
5742,2105823,gilteritinib
5743,2105806,gilteritinib
5744,2105811,gilteritinib
5745,1608333,isavuconazonium
5746,1608328,isavuconazonium
5747,1608322,isavuconazonium
5748,1608327,isavuconazonium
5749,2105817,gilteritinib
5750,1608321,isavuconazonium
5751,1248037,NF
5752,349373,olmesartan
5753,757968,lansoprazole
5754,1991509,citric acid
5755,616114,lenalidomide
5756,997287,codeine
5757,643714,lenalidomide
5758,2257286,carboxymethylcellulose
5759,1812763,carboxymethylcellulose
5760,579907,carboxymethylcellulose
5761,1371909,carboxymethylcellulose
5762,2099296,carboxymethylcellulose
5763,1597390,carboxymethylcellulose
5764,1997244,carboxymethylcellulose sodium (0.7 carboxymethyl substitution per saccharide; 1200 MPA.S at 1%)
5765,1653793,carboxymethylcellulose
5766,309008,NF
5767,284481,levofloxacin
5768,854875,zolpidem
5769,706943,sodium chloride
5770,744870,NF
5771,860227,NF
5772,283858,ropinirole
5773,847254,insulin lispro
5774,198032,nifedipine
5775,207772,nifedipine
5776,201961,finasteride
5777,211979,cefuroxime
5778,858819,enalapril
5779,1101448,doxylamine
5780,855298,warfarin
5781,207137,methylprednisolone
5782,1804804,alteplase
5783,1731995,morphine
5784,201882,nitrofurantoin
5785,198759,niacin
5786,211974,cefuroxime
5787,313142,sulfasalazine
5788,309313,citalopram
5789,898350,amlodipine
5790,1797849,azelastine
5791,1375922,bromfenac
5792,850309,besifloxacin
5793,1300803,mirabegron
5794,902624,dexlansoprazole
5795,312749,quinapril
5796,544445,NF
5797,477391,levofloxacin
5798,866912,colesevelam
5799,1806931,lipase
5800,1743707,methylprednisolone
5801,707566,propylene glycol
5802,198382,famciclovir
5803,861206,brimonidine
5804,1922784,dorzolamide
5805,1922783,dorzolamide
5806,1242819,ingenol mebutate
5807,866429,metoprolol
5808,993770,acetaminophen
5809,1101938,sodium fluoride
5810,637320,gadoxetate
5811,197726,flutamide
5812,999965,glycopyrronium
5813,724891,valsartan
5814,1597124,testosterone
5815,855300,warfarin
